,cod_id,cod_address,cod_customer,cod_ship,cod_prod,cod_sales
8248,2425,46,130,2425,586,3534
8249,2374,98,6,2374,1385,3469
8250,4584,423,152,4584,1385,5500
8251,2374,98,6,2374,1728,3470
8252,2912,328,78,2912,1728,4012
8253,2466,189,6,2466,87,3578
8254,901,318,344,901,87,1582
8255,1899,14,478,1899,87,1582
8256,43,15,40,43,87,88
8257,3219,95,686,3219,87,401
8258,1102,55,594,1102,87,401
8259,194,129,173,194,378,401
8260,2308,481,543,2308,87,3396
8261,3864,44,46,3864,87,3396
8262,801,60,513,801,87,1429
8263,58,6,55,58,115,115
8264,308,175,91,308,115,625
8265,3514,44,556,3514,115,4598
8266,4172,180,22,4172,115,5196
8267,3208,223,130,3208,115,4297
8268,2594,95,747,2594,115,3715
8269,2866,255,55,2866,1262,3967
8270,2180,177,11,2180,1262,3250
8271,4771,391,385,4771,1262,5644
8272,1034,106,383,1034,1262,1558
8273,885,37,106,885,1155,1558
8274,3153,70,244,3153,1262,4248
8275,4659,296,55,4659,335,5561
8276,4914,66,167,4914,335,5747
8277,168,116,152,168,335,356
8278,3709,60,74,3709,335,4782
8279,3556,196,475,3556,341,1373
8280,765,26,184,765,1057,1373
8281,1376,64,156,1376,1451,1793
8282,3442,12,462,3442,1759,1793
8283,1043,12,159,1043,127,1793
8284,3509,177,156,3509,699,4594
8285,3132,565,156,3132,1207,4223
8286,955,10,353,955,1207,1646
8287,489,6,366,489,211,914
8288,1202,386,579,1202,211,2015
8289,3499,138,135,3499,211,4581
8290,108,84,104,108,211,223
8291,2132,26,402,2132,211,3193
8292,1391,143,662,1391,211,2288
8293,2217,495,380,2217,211,3298
8294,4138,64,636,4138,211,5172
8295,3688,214,366,3688,1694,4754
8296,2513,33,278,2513,1694,3638
8297,567,6,404,567,601,1058
8298,2639,188,297,2639,601,677
8299,337,186,173,337,601,677
8300,3701,231,779,3701,601,4771
8301,3882,480,195,3882,601,4953
8302,1261,30,404,1261,1046,2109
8303,1567,223,204,1567,1046,2504
8304,745,66,147,745,1046,1357
8305,1211,388,178,1211,1046,2036
8306,2731,431,657,2731,1046,3842
8307,139,24,128,139,280,294
8308,1570,242,148,1570,280,2510
8309,2825,43,643,2825,280,3922
8310,2488,89,189,2488,482,3606
8311,3037,46,278,3037,482,3606
8312,255,7,39,255,482,515
8313,793,178,53,793,482,515
8314,1800,10,605,1800,482,2801
8315,876,14,137,876,482,1546
8316,2961,14,356,2961,482,4062
8317,4255,34,91,4255,707,5252
8318,755,6,495,755,702,1365
8319,2358,30,612,2358,702,3456
8320,3387,376,569,3387,702,4485
8321,2074,477,738,2074,702,3132
8322,413,75,327,413,702,806
8323,4107,102,495,4107,112,1757
8324,1016,50,571,1016,614,1757
8325,673,206,461,673,112,1263
8326,2998,537,91,2998,112,907
8327,484,58,364,484,112,907
8328,1914,189,283,1914,112,2952
8329,57,48,54,57,112,112
8330,1326,14,231,1326,1161,2211
8331,1642,35,361,1642,1161,2211
8332,1066,30,171,1066,1161,1824
8333,892,111,443,892,1161,1566
8334,2974,189,231,2974,306,4072
8335,4431,48,30,4431,306,5379
8336,168,116,152,168,306,353
8337,2974,189,231,2974,619,4073
8338,1328,346,435,1328,619,2213
8339,348,191,289,348,619,703
8340,1394,17,193,1394,1456,2290
8341,3811,6,508,3811,1155,4898
8342,2909,238,463,2909,1155,4008
8343,4800,66,520,4800,1155,5668
8344,3281,235,22,3281,1155,4379
8345,3377,52,430,3377,1155,4472
8346,4918,496,768,4918,1155,5751
8347,2029,165,508,2029,1500,3095
8348,1522,95,512,1522,1500,2435
8349,2651,165,611,2651,1280,3765
8350,3853,161,360,3853,1071,4923
8351,599,7,385,599,922,1134
8352,1232,63,200,1232,922,2068
8353,670,147,458,670,990,1251
8354,4506,46,779,4506,990,1251
8355,1451,12,625,1451,990,2349
8356,2860,544,113,2860,990,2784
8357,1789,210,275,1789,990,2784
8358,2766,539,595,2766,1626,2784
8359,3032,338,181,3032,1626,2784
8360,2174,491,458,2174,1297,3241
8361,1103,26,595,1103,1297,1874
8362,2260,14,448,2260,233,3342
8363,2993,14,53,2993,233,3342
8364,117,24,112,117,233,248
8365,1276,135,313,1276,233,2132
8366,4110,152,221,4110,233,2132
8367,1878,26,504,1878,446,2132
8368,3209,27,713,3209,1428,2132
8369,4285,66,120,4285,1428,2132
8370,4571,105,519,4571,1428,2132
8371,2260,14,448,2260,1705,3344
8372,4221,102,340,4221,250,3344
8373,4556,196,672,4556,1057,3344
8374,3457,113,782,3457,1360,3344
8375,3020,30,608,3020,58,3344
8376,4634,24,448,4634,1373,2051
8377,1220,24,622,1220,1373,2051
8378,2408,111,40,2408,1373,3510
8379,1175,46,602,1175,965,1981
8380,2818,93,448,2818,952,3912
8381,638,165,442,638,952,1186
8382,1897,283,28,1897,952,2931
8383,1959,63,526,1959,952,3003
8384,2240,24,743,2240,952,3323
8385,2634,232,747,2634,952,3747
8386,2578,233,682,2578,952,3702
8387,3974,163,448,3974,1608,5031
8388,1874,48,427,1874,1608,2892
8389,3364,26,195,3364,1608,4459
8390,1117,35,140,1117,1307,1887
8391,3682,27,251,3682,545,4749
8392,4493,321,227,4493,1730,4749
8393,2577,218,398,2577,545,1819
8394,1103,26,595,1103,1135,1819
8395,1065,363,584,1065,1135,1819
8396,288,166,246,288,31,591
8397,15,12,15,15,31,32
8398,733,116,486,733,31,32
8399,3727,279,647,3727,31,4799
8400,552,246,399,552,31,1036
8401,3141,270,251,3141,1142,4234
8402,4740,176,30,4740,1142,4234
8403,868,8,262,868,1142,1531
8404,4904,10,246,4904,1142,4524
8405,3433,378,742,3433,1142,4524
8406,985,341,563,985,1142,1705
8407,1388,61,660,1388,1142,2279
8408,1914,189,283,1914,1142,2953
8409,3236,15,169,3236,47,729
8410,364,48,299,364,47,729
8411,3909,223,658,3909,47,729
8412,2862,14,598,2862,366,2390
8413,1483,113,675,1483,366,2390
8414,994,344,195,994,366,1722
8415,1360,407,657,1360,366,2248
8416,187,95,169,187,367,389
8417,1259,13,613,1259,367,2105
8418,4408,493,581,4408,367,2105
8419,536,95,394,536,367,686
8420,341,188,284,341,398,686
8421,281,86,239,281,287,499
8422,243,153,207,243,287,499
8423,3180,71,735,3180,287,4270
8424,2925,106,131,2925,928,4029
8425,4809,27,788,4809,928,4029
8426,4457,142,39,4457,928,5404
8427,3933,210,678,3933,928,4992
8428,1791,46,462,1791,928,2786
8429,4168,30,632,4168,928,2596
8430,1646,46,561,1646,928,2596
8431,1171,253,611,1171,928,1972
8432,2817,60,320,2817,535,1578
8433,901,318,344,901,1167,1578
8434,3534,6,56,3534,535,1151
8435,2512,14,470,2512,535,1151
8436,611,261,425,611,535,1151
8437,4508,132,692,4508,535,1151
8438,804,61,515,804,851,1151
8439,4431,48,30,4431,535,5381
8440,2764,116,21,2764,535,3863
8441,2987,52,576,2987,535,3863
8442,287,27,245,287,535,588
8443,2235,60,263,2235,535,3319
8444,3876,79,320,3876,1182,4945
8445,4587,130,320,4587,606,5504
8446,4316,17,507,4316,606,5293
8447,1926,463,320,1926,1627,2968
8448,3189,111,622,3189,1627,4276
8449,1682,6,378,1682,1086,2647
8450,2159,95,445,2159,1086,3222
8451,4012,17,737,4012,1086,1418
8452,794,300,509,794,1086,1418
8453,4841,622,597,4841,544,1667
8454,962,335,204,962,544,1667
8455,3767,26,137,3767,544,4846
8456,2697,17,556,2697,544,3808
8457,1270,213,175,1270,544,2124
8458,292,43,249,292,544,598
8459,3286,176,766,3286,544,4383
8460,4532,245,299,4532,1602,5463
8461,1835,6,528,1835,804,2856
8462,508,30,377,508,804,948
8463,3169,163,152,3169,804,948
8464,979,176,528,979,919,1430
8465,4200,319,248,4200,919,1430
8466,801,60,513,801,919,1430
8467,3655,30,15,3655,919,1617
8468,932,329,477,932,919,1617
8469,903,17,142,903,919,1584
8470,3305,28,455,3305,919,4195
8471,3093,368,546,3093,919,4195
8472,645,67,420,645,919,1204
8473,1940,6,203,1940,1398,2234
8474,1348,89,653,1348,1398,2234
8475,3069,75,52,3069,1398,4164
8476,3744,67,606,3744,1398,4821
8477,1474,306,536,1474,1398,2381
8478,282,64,240,282,458,575
8479,835,165,203,835,540,1475
8480,1893,152,460,1893,540,2922
8481,3040,71,577,3040,540,4138
8482,290,61,248,290,540,593
8483,3569,15,526,3569,540,1727
8484,997,346,479,997,932,1727
8485,3921,32,420,3921,540,4978
8486,835,165,203,835,1115,1477
8487,2154,487,48,2154,1115,323
8488,3011,172,15,3011,1115,323
8489,1451,12,625,1451,1115,323
8490,153,63,141,153,309,323
8491,2510,191,16,2510,1115,3633
8492,4760,202,633,4760,1115,5636
8493,3928,24,257,3928,1862,4988
8494,3928,24,257,3928,1766,3804
8495,2693,534,701,2693,1766,3804
8496,4327,102,257,4327,1382,3592
8497,2479,130,613,2479,1382,3592
8498,1241,17,628,1241,1382,2080
8499,4188,178,363,4188,1382,2080
8500,3843,27,736,3843,795,2080
8501,3635,24,153,3635,1228,4702
8502,1837,199,271,1837,1228,2857
8503,975,330,530,975,1228,1690
8504,1721,441,554,1721,336,2696
8505,3768,330,351,3768,336,4850
8506,1216,78,384,1216,1369,2045
8507,4555,397,153,4555,1226,5477
8508,3802,289,16,3802,1315,4887
8509,2910,189,289,2910,1315,4009
8510,2707,522,406,2707,22,3814
8511,1862,187,11,1862,312,2883
8512,3451,53,271,3451,312,4539
8513,3721,489,38,3721,1853,4539
8514,2579,136,613,2579,312,3704
8515,155,110,108,155,312,326
8516,3727,279,647,3727,312,326
8517,3284,235,11,3284,330,4382
8518,767,174,500,767,330,1377
8519,3958,597,16,3958,330,2685
8520,1711,95,504,1711,330,2685
8521,4011,63,767,4011,330,350
8522,166,114,150,166,330,350
8523,2337,6,279,2337,780,3436
8524,492,226,219,492,780,918
8525,3105,563,509,3105,780,4204
8526,3337,400,279,3337,900,4434
8527,580,251,311,580,900,1100
8528,4672,411,279,4672,1778,3862
8529,2764,116,21,2764,1778,3862
8530,2956,34,20,2956,1778,4056
8531,4527,63,648,4527,1778,5458
8532,4113,409,697,4113,1778,5148
8533,4672,411,279,4672,32,3417
8534,2321,208,670,2321,32,3417
8535,3246,75,386,3246,32,3417
8536,15,12,15,15,32,33
8537,4450,447,234,4450,32,5398
8538,4347,33,586,4347,32,5317
8539,4672,411,279,4672,1200,4288
8540,3198,17,219,3198,1200,4288
8541,945,290,554,945,1200,1632
8542,3348,37,515,3348,1200,4446
8543,1443,417,543,1443,1200,2340
8544,4646,64,578,4646,1200,5553
8545,3825,111,754,3825,1200,4906
8546,3575,46,179,3575,304,4651
8547,2979,155,604,2979,304,4077
8548,2411,6,75,2411,158,3130
8549,4342,142,252,4342,158,3130
8550,2071,46,737,2071,158,3130
8551,4083,113,741,4083,158,3130
8552,4764,445,77,4764,158,5639
8553,3530,46,28,3530,158,4610
8554,82,66,79,82,158,163
8555,3190,152,161,3190,158,4278
8556,3807,145,75,3807,1845,4893
8557,3563,12,502,3563,1845,4638
8558,3502,159,577,3502,1845,4589
8559,4874,50,698,4874,1845,5720
8560,3807,145,75,3807,1747,4894
8561,3425,6,518,3425,1747,3677
8562,2556,156,690,2556,1747,3677
8563,4093,174,432,4093,1747,5136
8564,2485,214,514,2485,1747,3601
8565,197,132,175,197,383,405
8566,3677,427,75,3677,1615,4745
8567,1894,22,722,1894,1615,2923
8568,2265,59,377,2265,1615,2923
8569,3557,25,693,3557,1525,4634
8570,2935,10,554,2935,378,4037
8571,2935,10,554,2935,1376,4038
8572,2577,218,398,2577,1376,3701
8573,1230,35,108,1230,1376,2064
8574,1003,14,56,1003,1239,1177
8575,3397,29,296,3397,1239,1177
8576,630,212,435,630,758,1177
8577,1192,323,604,1192,1239,2000
8578,66,53,63,66,135,136
8579,609,189,59,609,135,1147
8580,3582,61,554,3582,1631,4554
8581,3469,24,163,3469,1631,4554
8582,4890,496,715,4890,1631,5731
8583,3768,330,351,3768,1631,4848
8584,1936,52,587,1936,1631,2976
8585,3582,61,554,3582,62,4656
8586,1703,35,286,1703,62,2678
8587,3264,129,565,3264,62,4367
8588,3872,264,173,3872,62,4941
8589,2905,549,202,2905,62,3998
8590,421,210,331,421,62,813
8591,2531,64,554,2531,42,3651
8592,3755,388,396,3755,42,4832
8593,3366,66,691,3366,42,4461
8594,3994,145,561,3994,42,5046
8595,542,64,186,542,42,1013
8596,2179,46,304,2179,1254,3249
8597,4389,336,756,4389,1749,5353
8598,2520,75,472,2520,1749,3642
8599,2558,6,748,2558,1550,3681
8600,1979,309,730,1979,1550,3024
8601,3802,289,16,3802,1550,4888
8602,4345,189,748,4345,617,5314
8603,347,190,288,347,617,701
8604,3403,57,706,3403,38,4494
8605,18,17,18,18,38,39
8606,1158,35,610,1158,38,1944
8607,741,289,489,741,38,1349
8608,166,114,150,166,38,351
8609,2545,336,748,2545,565,632
8610,312,178,262,312,565,632
8611,1971,61,485,1971,565,3014
8612,1559,60,689,1559,693,2496
8613,2671,6,218,2671,693,2496
8614,3103,274,139,3103,693,2496
8615,3142,142,617,3142,693,2496
8616,1343,171,14,1343,693,2228
8617,2030,84,394,2030,693,2228
8618,1686,127,705,1686,693,2651
8619,404,134,296,404,693,793
8620,457,52,351,457,693,868
8621,4055,75,758,4055,693,5099
8622,2006,60,689,2006,1135,3067
8623,2178,35,163,2178,1135,3067
8624,3453,165,400,3453,1135,4540
8625,4364,214,558,4364,1135,5331
8626,1491,145,280,1491,1135,2400
8627,2671,6,218,2671,453,3783
8628,4087,6,730,4087,453,482
8629,234,149,201,234,453,482
8630,2047,75,268,2047,453,3113
8631,4270,39,497,4270,453,5262
8632,4438,26,218,4438,581,5389
8633,474,136,190,474,581,890
8634,321,181,269,321,581,650
8635,3241,106,260,3241,581,4338
8636,3414,40,218,3414,1497,4505
8637,4596,59,412,4596,1497,5519
8638,2084,480,563,2084,1497,3145
8639,1514,107,581,1514,1497,2426
8640,3636,84,218,3636,935,4703
8641,4128,600,520,4128,935,5160
8642,611,261,425,611,935,1152
8643,1751,143,218,1751,1395,2734
8644,1270,213,175,1270,1395,2122
8645,3742,77,511,3742,1395,4815
8646,2824,161,572,2824,1395,3921
8647,2689,6,762,2689,437,3801
8648,226,144,195,226,437,464
8649,3280,134,648,3280,250,4377
8650,247,154,211,247,250,506
8651,3613,307,425,3613,250,4681
8652,1584,433,615,1584,250,2525
8653,2187,12,597,2187,176,3261
8654,1748,189,505,1748,176,2729
8655,2603,60,413,2603,176,3723
8656,3251,250,219,3251,1260,4352
8657,4803,24,767,4803,1260,5670
8658,4842,63,334,4842,1260,5701
8659,1027,72,66,1027,1260,1772
8660,4841,622,597,4841,1136,3450
8661,2348,39,149,2348,1136,3450
8662,861,308,502,861,1136,1518
8663,1263,395,228,1263,1245,2111
8664,1004,282,234,1004,1245,1745
8665,3300,204,322,3300,1245,2703
8666,1729,95,408,1729,1245,2703
8667,3893,194,611,3893,1245,4957
8668,2547,10,518,2547,261,3669
8669,133,41,15,133,261,276
8670,3328,143,518,3328,1828,4425
8671,3641,587,543,3641,1828,4707
8672,4205,212,491,4205,537,5221
8673,2082,64,171,2082,537,3139
8674,288,166,246,288,537,589
8675,1382,366,491,1382,711,2273
8676,4562,75,14,4562,711,5482
8677,535,143,155,535,711,997
8678,2893,409,311,2893,711,997
8679,2542,30,436,2542,711,3665
8680,2405,26,172,2405,711,818
8681,425,35,332,425,711,818
8682,2065,38,283,2065,711,2451
8683,1534,176,109,1534,711,2451
8684,1003,14,56,1003,1241,1738
8685,2074,477,738,2074,1241,3133
8686,3786,260,698,3786,1241,4873
8687,4115,35,605,4115,1034,5149
8688,4842,63,334,4842,1586,5149
8689,4465,280,692,4465,1034,5411
8690,3946,548,56,3946,1495,5005
8691,3573,6,179,3573,1339,4650
8692,2241,497,337,2241,1339,3326
8693,1170,204,535,1170,1339,1969
8694,4104,411,63,4104,1446,2251
8695,1362,12,485,1362,1446,2251
8696,4272,606,566,4272,1814,2251
8697,3667,12,104,3667,1446,4735
8698,4645,177,490,4645,1446,4735
8699,202,37,179,202,390,413
8700,4370,128,179,4370,1782,5337
8701,2774,48,106,2774,1782,3877
8702,4652,477,173,4652,1782,5556
8703,4370,128,179,4370,799,5338
8704,504,229,18,504,799,942
8705,1435,416,669,1435,799,2332
8706,3783,231,89,3783,799,4866
8707,2643,307,298,2643,799,3758
8708,2917,529,179,2917,854,4020
8709,3924,35,339,3924,854,4020
8710,1705,165,252,1705,854,2680
8711,4585,27,727,4585,854,5502
8712,3826,178,701,3826,854,4907
8713,546,242,397,546,854,1022
8714,2917,529,179,2917,223,4023
8715,3034,147,14,3034,223,4023
8716,4337,394,132,4337,223,5306
8717,3916,460,49,3916,223,4973
8718,113,27,108,113,223,236
8719,1230,35,108,1230,223,2065
8720,2549,63,253,2549,489,3671
8721,2183,75,253,2183,489,3255
8722,872,59,529,872,489,1538
8723,4102,585,450,4102,489,5144
8724,1816,161,622,1816,642,2827
8725,368,196,194,368,642,737
8726,1816,161,622,1816,1535,2611
8727,1655,156,40,1655,1535,2611
8728,4449,611,707,4449,1535,2611
8729,3164,46,478,3164,1535,4254
8730,3817,155,140,3817,1535,4254
8731,1608,15,695,1608,1535,2552
8732,3840,116,620,3840,1535,428
8733,207,136,182,207,405,428
8734,1816,161,622,1816,1594,2828
8735,3569,15,526,3569,1594,4644
8736,4103,124,724,4103,1594,4644
8737,2768,67,716,2768,1594,3867
8738,4216,75,504,4216,932,3867
8739,73,58,70,73,144,149
8740,3413,60,70,3413,216,4504
8741,111,86,38,111,216,228
8742,2513,33,278,2513,216,3636
8743,1834,63,277,1834,216,2854
8744,4884,165,70,4884,703,5727
8745,672,155,460,672,703,1258
8746,414,24,7,414,703,807
8747,2257,276,445,2257,703,3340
8748,2644,365,657,2644,703,3761
8749,548,244,127,548,703,1028
8750,2785,178,372,2785,703,3885
8751,3740,17,598,3740,1826,4755
8752,3690,300,451,3690,1826,4755
8753,4689,27,422,4689,1887,5586
8754,2537,188,422,2537,1571,3655
8755,988,253,422,988,989,1713
8756,2193,186,108,2193,989,3267
8757,745,66,147,745,989,1356
8758,669,24,457,669,989,1250
8759,1339,168,651,1339,989,2222
8760,3522,30,262,3522,866,1039
8761,553,46,400,553,866,1039
8762,4615,63,15,4615,866,5531
8763,2097,78,323,2097,866,3159
8764,3085,15,744,3085,866,4184
8765,1764,142,143,1764,866,2754
8766,4091,46,196,4091,866,5134
8767,1298,108,65,1298,907,2168
8768,585,253,414,585,907,1109
8769,2483,52,478,2483,907,3597
8770,2768,67,716,2768,907,3868
8771,2627,128,294,2627,907,3740
8772,3746,64,315,3746,907,4824
8773,2891,330,766,2891,1403,3987
8774,2986,553,65,2986,909,4090
8775,3089,429,8,3089,909,4190
8776,1944,71,722,1944,909,2988
8777,2444,50,583,2444,909,3553
8778,586,30,265,586,909,1111
8779,3358,46,716,3358,909,4455
8780,2916,189,575,2916,909,4019
8781,806,163,516,806,634,1216
8782,652,98,440,652,634,1216
8783,362,94,298,362,634,724
8784,1718,347,568,1718,902,2693
8785,581,60,412,581,902,1103
8786,1183,75,358,1183,1063,1094
8787,577,63,234,577,896,1094
8788,2444,50,583,2444,896,1094
8789,770,24,269,770,1063,1382
8790,2691,63,357,2691,1063,1382
8791,472,90,358,472,762,888
8792,3222,176,358,3222,1516,2485
8793,1553,188,688,1553,1516,2485
8794,2216,494,68,2216,1516,3296
8795,4793,15,433,4793,1516,5661
8796,4087,6,730,4087,1343,5129
8797,1438,44,425,1438,1343,2335
8798,3715,517,671,3715,1343,4786
8799,4087,6,730,4087,534,5130
8800,3951,130,601,3951,534,4176
8801,3078,38,674,3078,534,4176
8802,3489,24,260,3489,534,4574
8803,286,165,244,286,534,586
8804,4193,75,675,4193,534,5212
8805,1525,285,252,1525,1502,2438
8806,3207,75,667,3207,1819,4295
8807,1979,309,730,1979,1277,3025
8808,1066,30,171,1066,1277,1823
8809,2743,24,515,2743,1277,3846
8810,1979,309,730,1979,350,3026
8811,283,163,241,283,350,577
8812,3441,10,77,3441,350,4530
8813,4397,50,618,4397,350,670
8814,770,24,269,770,350,670
8815,4044,46,371,4044,350,670
8816,331,185,277,331,350,670
8817,1717,177,606,1717,350,2692
8818,2489,336,289,2489,350,3607
8819,178,120,162,178,350,371
8820,2013,473,730,2013,574,3077
8821,580,251,311,580,574,1101
8822,3918,146,773,3918,574,4976
8823,4836,60,187,4836,574,5695
8824,316,179,264,316,574,641
8825,2443,10,206,2443,1230,3552
8826,982,37,497,982,1230,1700
8827,2422,271,664,2422,1420,1700
8828,1990,95,706,1990,1648,3045
8829,2163,352,744,2163,1648,3045
8830,4727,281,735,4727,1648,3045
8831,4833,165,393,4833,1648,5692
8832,2549,63,253,2549,1167,3672
8833,4778,163,683,4778,1167,5649
8834,4312,6,262,4312,1734,5285
8835,2305,95,572,2305,1458,3394
8836,868,8,262,868,1143,1532
8837,992,7,335,992,1143,1720
8838,2402,161,137,2402,1143,1720
8839,532,17,262,532,309,987
8840,1822,453,204,1822,309,987
8841,3743,144,783,3743,309,4820
8842,1059,162,67,1059,309,1812
8843,2123,60,123,2123,309,3184
8844,2548,30,225,2548,309,3184
8845,2737,66,193,2737,309,3184
8846,1899,14,478,1899,309,1577
8847,900,26,396,900,309,1577
8848,2400,142,90,2400,309,1577
8849,3571,187,524,3571,309,4647
8850,4180,460,262,4180,1872,5203
8851,4858,30,704,4858,1872,5711
8852,4509,6,460,4509,1163,5445
8853,2314,186,108,2314,1163,3406
8854,3985,46,457,3985,1163,5041
8855,3903,24,430,3903,1163,4964
8856,895,44,542,895,1163,1572
8857,4033,495,477,4033,1163,5086
8858,4509,6,460,4509,225,5446
8859,2674,17,123,2674,225,3785
8860,2134,313,695,2134,225,238
8861,113,27,108,113,225,238
8862,770,24,269,770,225,1380
8863,3377,52,430,3377,225,4469
8864,346,189,187,346,225,699
8865,881,63,408,881,225,1552
8866,3940,91,460,3940,139,4995
8867,446,75,345,446,139,852
8868,2339,331,698,2339,139,3438
8869,69,54,66,69,139,142
8870,3940,91,460,3940,661,4996
8871,4171,342,83,4171,661,5195
8872,743,143,490,743,661,1353
8873,268,60,226,268,501,536
8874,271,107,229,271,501,544
8875,672,155,460,672,992,1255
8876,2000,46,723,2000,992,153
8877,74,59,71,74,148,153
8878,2110,481,60,2110,263,3173
8879,134,97,125,134,263,278
8880,2431,515,94,2431,1737,278
8881,4528,6,256,4528,906,5459
8882,585,253,414,585,906,1107
8883,3502,159,577,3502,906,4586
8884,3802,289,16,3802,906,4889
8885,1156,66,300,1156,906,1939
8886,4660,30,256,4660,1886,5562
8887,3121,48,256,3121,264,4216
8888,4658,12,424,4658,264,5560
8889,1899,14,478,1899,264,2935
8890,134,97,125,134,264,280
8891,3178,30,285,3178,264,4267
8892,2773,27,712,2773,1780,3871
8893,2773,27,712,2773,1611,3873
8894,1884,223,721,1884,1611,2904
8895,3355,101,780,3355,1611,4453
8896,2773,27,712,2773,1314,3874
8897,2557,345,123,2557,1314,3680
8898,2452,30,100,2452,1314,3556
8899,2991,273,472,2991,1314,3566
8900,2750,30,634,2750,1314,3566
8901,2459,259,535,2459,1314,3566
8902,1131,165,105,1131,1314,1905
8903,3297,10,197,3297,657,4390
8904,1131,165,105,1131,657,752
8905,381,201,308,381,657,752
8906,3918,146,773,3918,657,4975
8907,1342,60,652,1342,657,2226
8908,495,158,369,495,787,924
8909,871,24,281,871,1144,1536
8910,1731,29,567,1731,1144,2704
8911,2432,516,607,2432,1144,3542
8912,4377,33,783,4377,1273,5343
8913,4071,109,505,4071,1275,5113
